price,unit,location,bedrooms,baths,state
"5,000,000", per annum,"  Off Muri Okunola Street, Victoria Island (VI), Lagos",3,3,

"1,800,000", per annum,"  Off Shoprite Road, Osapa, Lekki, Lagos",3,3,

"350,000", per annum,"  Olowora, Ojodu Berger, Lagos, Ojodu, Lagos",2,2,1

"350,000", per annum,"  Oworo, Oworonshoki, Kosofe, Lagos",1,1,

"2,300,000", per annum,"  Off Shoprite Road, Osapa, Lekki, Lagos",3,3,

"1,000,000", per annum,"  Off Palace Road, Oniru, Victoria Island (VI), Lagos",1,1,1

"3,000,000", per annum,"  Lekki Horizon 2 Extension, Ikate Elegushi, Lekki, Lagos",4,4,

"2,500,000", per annum,"  Van Daniel Estate, Off Orchid Hotel Road, Second Toll Gate, Lekki, Lagos",4,4,2

"2,500,000", per annum,"  Osapa, Lekki, Lagos",3,4,

"750,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"1,700,000", per annum,"  Lekki, Lagos",1,1,1

"1,500,000", per annum,"  Ojodu Estate, Ojodu, Lagos",5,5,

"1,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,

"2,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"1,550,000", per annum,"  U3 Estate, Lekki 1 Right Hand Side, Lekki Phase 1, Lekki, Lagos",1,,

"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,,

"1,500,000", per annum,"  Off Awolowo Wa,y Before Ikeja Bus Stop, Ikeja, Lagos",,,

"11,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",3,4,

"6,000,000", per annum,"  Right Side, Parkview, Ikoyi, Lagos",3,,

"1,500,000", per annum,"  Petrocam, By Maruwa, Lekki Phase 1, Lekki, Lagos",2,1,1

"2,000,000", per annum,"  Atlantic View Estate, Igbo Efon, Lekki, Lagos",4,4,3

"15,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,,

"900,000", per annum,"  Off Opebi Link Bridge Road, Opebi, Ikeja, Lagos",3,,

"2,600,000", per annum,"  Millenium Estate, Oke Alo, Gbagada, Lagos",3,,

"5,000,000", per annum,"  Gbagada Phase 2, Gbagada, Lagos",5,6,

"3,500,000", per annum,"  Victoria Island (VI), Lagos",3,3,

"5,000,000", per annum,"  Between Oniru  And Maruwa, Lekki Phase 1, Lekki, Lagos",3,3,5

"6,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,,

"10,000,000", per annum,"  Alternative Route, Oniru, Victoria Island (VI), Lagos",3,4,5

,,"  Off The Famous Macpherson Avenue, Old Ikoyi, Ikoyi, Lagos",3,4,5

"850,000", per annum,"  Off Costain Round About, Costain, Yaba, Lagos",2,2,1

"1,200,000", per annum,"  Road 13, S37, Unit 4, Lekki Gardens Estate, Ajah, Lagos",3,3,2

"5,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,5,4

"3,500,000", per annum,"  Chevy View Estate, Lekki, Lagos",4,5,

"2,500,000", per annum,"  Osapa, Lekki, Lagos",4,5,

"7,000,000", per annum,"  Parkview, Ikoyi, Lagos",3,3,

"3,500,000", per annum,"  Parkview, Ikoyi, Lagos",3,3,

"3,800,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",3,3,3

"1,600,000", per annum,"  Chevron Conservation Center, Chevy View Estate, Lekki, Lagos",3,3,2

,,"  Fsv Estate, Monastery Road, Behind Novare Mall, Sangotedo, Ajah, Lagos",1,1,1

"2,500,000", per annum,"  Thomas Estate, Ajah, Lagos",4,4,6

"11,000,000", per annum,"  Off Freedom Way, Lekki Phase 1, Lekki, Lagos",5,,

"6,500,000", per annum,"  Property Is Close To Lagoon School And Mobolaji Johnson Estate, Lekki Phase 1, Lekki, Lagos",5,5,6

"16,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,3

"6,000,000", per annum,"  Off Abiodun Idowu, Oniru, Victoria Island (VI), Lagos",5,4,4

"5,000,000", per annum,"  VGC, Lekki, Lagos",5,5,4

"2,000,000", per annum,"  U3, Lekki Right Hand Side, Lekki Phase 1, Lekki, Lagos",1,,

"1,800,000", per annum,"  Lekki Counting Home, Lekki Expressway, Lekki, Lagos",3,3,4

"4,000,000", per annum,"  Osapa, Lekki, Lagos",4,4,3

"99,000", per annum,"  Victoria Island (VI), Lagos",5,5,

,,"  Off Alfred Rewane Street, Old Ikoyi, Ikoyi, Lagos",4,,

"8,000,000", per annum,"  Banana Island, Ikoyi, Lagos",1,1,

"8,000,000", per annum,"  Off Palace Road, Oniru, Victoria Island (VI), Lagos",3,3,2

"150,000", per square meter / per annum,"  Victoria Island (VI), Lagos","1,500",,

"13,000,000", per annum,"  Off 5th Road, Banana Island, Ikoyi, Lagos",3,3,2

"5,500,000", per annum,"  Victoria Island (VI), Lagos",3,3,

"10,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,4,

"2,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,2

"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,2

"3,000,000", per annum,"  Prince Ademola Eletu Street, Osapa, Lekki, Lagos",4,4,3

"1,500,000", per annum,"  Estaport Avenue, Soluyi, Gbagada, Lagos",3,3,1

"1,500,000", per annum,"  Adeola Raji Ave, Atunrase Estate Road, Medina, Gbagada, Lagos",3,3,1

"800,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"1,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"800,000", per annum,"  Agungi, Lekki, Lagos",1,1,

"2,200,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"3,000,000", per annum,"  Lekki, Lagos",2,2,3

"2,500,000", per annum,"  Ologolo Lekki, Ologolo, Lekki, Lagos",5,,

"3,500,000", per annum,"  Osapa, Lekki, Lagos",4,5,3

"900,000", per annum,"  Alagomeji, Yaba, Lagos",2,2,

"6,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,5,5

"5,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,6,4

"800,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"5,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,5,2

"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,8

"1,200,000", per annum,"  Off Corporation Drive, Dolphin Estate, Ikoyi, Lagos",2,2,

"4,500,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",4,4,5

"1,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"6,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,5,5

"5,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,2

"4,500,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",2,,

"5,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,3

"750,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"5,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,3

"900,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"1,450,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"5,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,3

"6,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,4

"2,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,2

"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,4

"3,700,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"1,600,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"5,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",5,5,2

"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,2

"6,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,2

"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,4

"4,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,2

"1,800,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"4,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,3

"5,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,1

"4,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,3

"6,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,5,7

"3,200,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,1

"2,600,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,3

"3,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,2

"7,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,5,4

"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"700,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"4,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,3

"200,000", per annum,"  Ayobo, Ipaja, Lagos",2,2,

"5,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,5,7

"500,000", per annum,"  Sangotedo, Ajah, Lagos",1,1,

"1,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"5,000,000", per annum,"  Parkview Estate, Parkview, Ikoyi, Lagos",4,4,

"800,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"700,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",1,1,1

"2,600,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,

"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,1

"5,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",16,16,20

"5,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,2

"2,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",1,1,1

"6,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,2

"6,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,3,6

"4,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,2

"150,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,2

"1,100,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,2

"4,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,2

"4,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,3

"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,3

"1,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,,

"2,000,000", per annum,"  Lekki, Lagos",2,2,2

"1,600,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,2

"6,300,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,2

"650,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"1,600,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,2,

"5,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,2

"4,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,2

"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"650,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"4,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"1,500,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",1,1,2

"1,800,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"650,000", per annum,"  New Layout Estate, Off Rumuokwurusi Tank, By Elimgbu Axis, Rumuokwurusi, Port Harcourt, Rivers",3,3,

"4,000,000", per annum,"  Golf Estate, Okuru, Port Harcourt, Rivers",4,5,

"300,000", per annum,"  Apple Estate, Rukpokwu, Port Harcourt, Rivers",1,2,

"2,800,000", per annum,"  Harmony/vintage Estate, Naf Base, Eliozu, Port Harcourt, Rivers",3,4,

"6,500,000", per annum,"  Just After The Roundabout, Lekki Phase 1, Lekki, Lagos",5,6,

"400,000", per annum,"  New Layout Estate, Rumuokwurusi, Port Harcourt, Rivers",2,3,12

"5,000,000", per annum,"  Updc Estate, 2nd Roundabout, Lekki Phase 1, Lekki, Lagos",3,4,

"6,000,000", per annum,"  Parkview, Ikoyi, Lagos",3,3,

"3,000,000", per annum,"  Ikota Villa Eatate, Ikota Villa Estate, Lekki, Lagos",4,5,

"7,000,000", per annum,"  Kings Way Road, Ikoyi, Lagos",3,3,

"3,000,000", per annum,"  Ikoyi, Lagos",3,3,

"12,000,000", per annum,"  Queens Drive, Ikoyi, Lagos",3,3,

"3,500,000", per annum,"  Ikate, Ikate Elegushi, Lekki, Lagos",4,3,2

"2,700,000", per annum,"  Off Adeyemi Street Oniru, Oniru, Victoria Island (VI), Lagos",3,3,2

"2,000,000", per annum,"  Off Akwuzu Street, Lekki Phase 1, Lekki, Lagos",3,3,

"7,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",6,,

"5,500,000", per annum,"  Off Adeola Hopewell Street, Victoria Island (VI), Lagos",2,2,2

"900,000", per annum,"  Harmony Villa Estate, Short Drive To Isheri, Magodo, Lagos",3,3,

"1,000,000", per annum,"  Omole Phase 1, Ikeja, Lagos",3,3,

"1,500,000", per annum,"  Shangisha Phase 2, GRA, Magodo, Lagos",3,3,

"800,000", per annum,"  Isheri, GRA, Magodo, Lagos",3,3,

"600,000", per annum,"  Opic, Isheri North, Lagos",3,3,

"600,000", per annum,"  Harmony Villa Estate, Opic, Isheri North, Lagos",2,2,

"8,500,000", per annum,"  Off Adebimpe Street, Lekki Phase 1, Lekki, Lagos",5,,

"850,000", per annum,"  Oshorun Heritage Estate, Isecom, Via Isheri, Magodo, Lagos",2,2,

"500,000", per annum,"  Arepo, Via Berger, Ojodu, Lagos",2,2,

"1,500,000", per annum,"  Shangisha, Phase 2, GRA, Magodo, Lagos",2,2,

"2,500,000", per annum,"  GRA, Magodo, Lagos",4,4,

"3,000,000", per annum,"  Cadogan Estate, Osapa, Lekki, Lagos",3,,

"3,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",5,6,

"2,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",1,2,

"750,000", per annum,"  Ecobank, Ado, Ajah, Lagos",1,1,2

"18,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,3

"550,000", per annum,"  Ado, Ajah, Lagos",1,1,2

"4,500,000", per annum,"  Kado, Abuja",4,5,8

"16,000,000", per annum,"  Okotie Eboh Close, Off Awolowo Road, Falomo, Ikoyi, Lagos",3,3,2

,,"  Orange Place, Okotie Eboh Street, Ikoyi South West, Off Awolowo Road, Falomo, Ikoyi, Lagos",3,3,2

"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,2

"9,000,000", per annum,"  Parkview, Ikoyi, Lagos",5,5,6

"4,500,000", per annum,"  Adeniyi Jones, Ikeja, Lagos",,,

"7,000,000", per annum,"  Osborne, Ikoyi, Lagos",4,4,

"45,000,000", per annum,"  Off Cole Street, Kilo, Surulere, Lagos",4,4,3

"7,500,000", per annum,"  Carlton, Chevy View Estate, Lekki, Lagos",5,6,

"3,300,000", per annum,"  Lekki County, Ikota Villa Estate, Lekki, Lagos",5,6,

"4,500,000", per annum,"  Off Adetokumbo Ademola Crescent, Wuse 2, Abuja",3,3,3

"4,000,000", per annum,"  Ikate Elegushi, Lekki, Lagos",4,5,

"1,000,000", per annum,"  Okeranla, Ado, Ajah, Lagos",5,5,

"3,000,000", per annum,"  Off Hakeem Dickson Street, Lekki Phase 1, Lekki, Lagos",2,2,2

"4,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,,

"3,500,000", per annum,"  Off Babatunde Anjos, Lekki Phase 1, Lekki, Lagos",3,,

"1,700,000", per annum,"  Royal Garden Estate, Thomas Estate, Ajah, Lagos",3,3,

"700,000", per annum,"  Badore, Ajah, Lagos",3,3,

"800,000", per annum,"  Okilton Junction, Off Ada George, Port Harcourt, Rivers",2,2,3

"1,000,000", per annum,"  Palmgrove, Ilupeju, Lagos",2,2,2

"1,200,000", per annum,"  Zone 6, Wuse, Abuja",3,3,3

"700,000", per annum,"  Abacha Estate, Zone 4, Wuse, Abuja",1,1,1

"3,500,000", per annum,"  Off Fola Osibo, Lekki Phase 1, Lekki, Lagos",3,3,4

"4,500,000", per annum,"  Hakeem Dickson, Lekki Phase 1, Lekki, Lagos",4,4,2

"4,000,000", per annum,"  Chevy View Estate, Lekki, Lagos",5,5,5

"2,500,000", per annum,"  Horizon Ii Estate, Off Lekki-epe Expressway, Ikate Elegushi, Lekki, Lagos",3,3,2

"700,000", per annum,"  Ebute Metta East, Yaba, Lagos",3,3,2

"2,500,000", per annum,"  Cromwell Estate, Chevy View Estate, Lekki, Lagos",3,3,2

"7,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",3,4,

"600,000", per annum,"  Onike, Onike, Yaba, Lagos",2,2,1

"10,000,000", per annum,"  Maitama District, Abuja",5,3,5

"10,000,000", per annum,"  Mojisola Onikoyi Estate, Ikoyi, Lagos",3,4,

"500,000", per annum,"  Yaba, Lagos",1,1,

"300,000", per annum,"  Barracks, Ori-oke, Ogudu, Lagos",1,1,1

"3,300,000", per annum,"  Megamond Estate, Ikota Villa Estate, Lekki, Lagos",5,5,7

"3,500,000", per annum,"  Hakeem  Dickson, Lekki Phase 1, Lekki, Lagos",3,3,2

"700,000", per annum,"  Olokonla, Ajah, Lagos",2,2,

"800,000", per annum,"  Off Apapa Road, Costain, Yaba, Lagos",2,2,6

"1,000,000", per annum,"  Olokonla, Ajah, Lagos",3,4,

"5,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,2

"600,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"1,500", per annum,"  Eric Moore, Surulere, Lagos",4,4,

"7,000,000", per annum,"  Ebute Metta East, Yaba, Lagos",30,650,

"5,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,

"1,000,000", per annum,"  Off Toyin Road, Ikeja, Lagos",,,

"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,10

"3,500,000", per annum,"  Chevy View Estate, Lekki, Lagos",5,5,10

"9,000,000", per annum,"  Maitama District, Abuja",6,6,

"1,200,000", per annum,"  Jabi, Abuja",2,2,2

"3,000,000", per annum,"  Off Palace Road, Oniru, Victoria Island (VI), Lagos",4,3,2

"3,200,000", per annum,"  Osapa, Lekki, Lagos",4,5,

"2,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",3,1,2

"650,000", per annum,"  Ologufe, Awoyaya, Ibeju Lekki, Lagos",3,3,5

"5,000,000", per annum,"  Agege Motor Road, Mushin, Lagos",2,4,500

"800,000", per annum,"  Zone 6, Wuse, Abuja",1,1,3

"400,000", per annum,"  Agege Motor Road, Mushin, Lagos",1,1,

"4,000,000", per annum,"  Lekki Right Hand Side, Very Close To Oniru Estate, Lekki Phase 1, Lekki, Lagos",4,4,5

"4,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,2

"900,000", per annum,"  Ologolo, Lekki, Lagos",2,2,2

"1,000,000", per annum,"  Oba Amusa Road, Agungi, Lekki, Lagos",1,1,1

"10,000,000", per annum,"  Asokoro District, Abuja",4,5,

"9,000,000", per annum,"  Parkview Estate, Parkview, Ikoyi, Lagos",3,3,

"13,500,000", per annum,"  Parkview, Ikoyi, Lagos",5,5,6

"4,500,000", per annum,"  Parkview, Ikoyi, Lagos",3,3,

"8,000,000", per annum,"  Banana Island, Ikoyi, Lagos",2,3,

"6,500,000", per annum,"  Club Road, Old Ikoyi, Ikoyi, Lagos",3,3,

"100,000", per square meter / per annum,"  43 Allen Avenue, Allen, Ikeja, Lagos",,,

"9,000,000", per annum,"  Off Bourdillon, Old Ikoyi, Ikoyi, Lagos",3,3,

"7,000,000", per annum,"  Cooper Road, Old Ikoyi, Ikoyi, Lagos",4,4,1

"3,000,000", per annum,"  Ibile, Oniru, Victoria Island (VI), Lagos",,,

"5,000,000", per annum,"  Bamanga Turkur Street, Gudu, Abuja",4,4,

"10,000,000", per annum,"  Parkview Estate, Ikoyi, Lagos",5,5,

"9,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",2,3,2

"250,000", per annum,"  Eliozu, Port Harcourt, Rivers",2,2,25

"7,000,000", per annum,"  Glover Road, Ikoyi, Lagos",4,4,

"14,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",4,4,2

"150,000", per annum,"  Port Harcourt, Rivers",1,1,"1,500"

"1,000,000", per annum,"  Badore, Ajah, Lagos",3,3,3

"45,000", per square meter / per annum,"  Lekki Phase 1, Lekki, Lagos",200,,

"5,000,000", per annum,"  Off River Benue Street, Maitama District, Abuja",3,3,

"15,000,000", per annum,"  Off Gurara Crescent, Maitama District, Abuja",4,4,

"15,000,000", per annum,"  Off Ibb Boulevard, Maitama District, Abuja",4,5,4

"7,000,000", per annum,"  Off Ibb Way, Maitama District, Abuja",3,4,

"6,000,000", per annum,"  Off Aminu Kanu Crescent, Wuse 2, Abuja",3,4,

"6,000,000", per annum,"  Adedeji Adekola Street, Off Freedom Way, Lekki Phase 1, Lekki, Lagos",4,4,3

"8,000,000", per annum,"  Royal Palm Drive, Osborne, Ikoyi, Lagos",4,5,3

"2,800,000", per annum,"  Ogidan, Sangotedo, Ajah, Lagos",5,5,4

"700,000", per annum,"  Royal View Estate, Ikota On The Opposite Side Of Mega Chicken, Lekki, Lagos",2,2,

"1,000,000", per annum,"  Jakande Ologolo Axis, Lekki, Lagos",2,2,

"1,600,000", per annum,"  Oral Estate, Lekki, Lagos",2,2,2

"3,500,000", per annum,"  Mobile Road, Osapa, Lekki, Lagos",3,3,2

"2,800,000", per annum,"  Folasade Street, Second Roundabout, Lekki Phase 1, Lekki, Lagos",3,3,

"1,100,000", per annum,"  Off Babs Animashaun, Bode Thomas, Surulere, Lagos",3,2,6

"1,300,000", per annum,"  Aguda, Surulere, Lagos",4,4,4

"2,200,000", per annum,"  Off Road 14, Lekki Phase 1, Lekki, Lagos",3,3,3

"650,000", per annum,"  Thera Estate, Sangotedo, Ajah, Lagos",2,2,8

"3,000,000", per annum,"  Westend Estate, Lekki County, Ikota Villa Estate, Lekki, Lagos",4,4,5

"45,000", per square meter / per annum,"  Lekki Expressway, Marwa, Lekki Phase 1, Lekki, Lagos",3,2,

"7,000,000", per annum,"  Olugbose Close, Victoria Island (VI), Lagos",3,3,

"7,000,000", per annum,"  Ikeja GRA, Ikeja, Lagos",4,4,

"100,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,2

"1,600,000", per annum,"  Ologolo, Lekki, Lagos",3,2,6

"16,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,2

"5,500,000", per annum,"  Parkview, Ikoyi, Lagos",4,4,2

"18,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",4,4,2

"17,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",3,3,2

"5,000,000", per annum,"  Ikeja GRA, Ikeja, Lagos",3,3,

"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,2

"750,000", per annum,"  Back Of Mayfair Garden, Igbetu Road, Awoyaya, Ibeju Lekki, Lagos",3,4,650
