price,unit,location,bedrooms,baths,state 
"300,000",per Year, okigwe imo,2 bed, bath,
"300,000",per Year, bekwara cross river,2 bed, bath,
"65,000",per Year, isiala ngwa north abia,0 bed, bath,
"65,000",per Year, isiala ngwa north abia,0 bed, bath,
"65,000",per Year, isiala ngwa south abia,0 bed, bath,
"80,000",per Year, oru west imo,0 bed, bath,
"60,000",per Year, ife central osun,0 bed, bath,
"80,000",per Year, etung cross river,0 bed, bath,
"650,000",per Year, isiala ngwa south abia,4 bed, bath,
"700,000",per Year, uzo uwani enugu,3 bed, bath,
"650,000",per Year, osisioma abia,4 bed, bath,
"80,000",per Year, aninri enugu,0 bed, bath,
"80,000",per Year, calabar municipality cross river,0 bed, bath,
"60,000",per Year, ife south osun,0 bed, bath,
"65,000",per Year, ukwa west abia,0 bed, bath,
"65,000",per Year, obi nwa abia,0 bed, bath,
"650,000",per Year, aba abia,4 bed, bath,
"700,000",per Year, enugu south enugu,3 bed, bath,
"700,000",per Year, enugu enugu,3 bed, bath,
"200,000",per Year, gwarzo kano,3 bed, bath,
"100,000",per Year, mangu plateau,3 bed, bath,
"80,000",per Year, kabo kano,0 bed, bath,
"80,000",per Year, kabo kano,0 bed, bath,
"100,000",per Year, wase plateau,3 bed, bath,
"80,000",per Year, nkanu east enugu,0 bed, bath,
"80,000",per Year, kano municipal kano,0 bed, bath,
"80,000",per Year, nsukka enugu,0 bed, bath,
"200,000",per Year, tofa kano,3 bed, bath,
"650,000",per Year, aba abia,4 bed, bath,
"700,000",per Year, nkanu enugu,3 bed, bath,
"200,000",per Year, takali kano,3 bed, bath,
"300,000",per Year, calabar municipality cross river,2 bed, bath,
"300,000",per Year, akpabuyo cross river,2 bed, bath,
"50,000",per Year, near 4 point hotel victoria island lagos,0 bed,0 bath,
"1,650,000",per Year, harmony estate phase 2 gbagada lagos,3 bed,4 bath,
"450,000",per Year, elebu akala express ibadan oyo,3 bed,3 bath,
"1,700,000",per Year," gen hosp, road phase 2 gbagada lagos",3 bed,4 bath,
"1,000,000",per Year, - palmgroove shomolu lagos,2 bed,2 bath,
"1,300,000",per Year, 22 ojimba close ado ajah lagos,3 bed,3 bath,
"170,000",per Year, peace estate ifako gbagada gbagada lagos,1 bed,1 bath,
"250,000",per Year, iwaya iwaya yaba lagos,1 bed,1 bath,
"1,000,000",per Year, - adekunle yaba lagos,2 bed,2 bath,
"1,500,000",per Year, lekki garden phase 2 lekki gardens estate ajah lagos,4 bed,4 bath,
"1,000,000",per Year, - olokonla ajah lagos,3 bed,3 bath,
"2,500,000",per Year, maryland estate lsdpc maryland estate maryland lagos,3 bed,3 bath,
"300,000",per Year, elebu area off akala express ibadan oyo,3 bed,4 bath,
"1,100,000",per Year, pedro palmgroove shomolu lagos,3 bed,3 bath,
"400,000",per Year, bariga road new garage bariga shomolu lagos,0 bed,0 bath,
"1,300,000",per Year, lekki garden phase 2 lekki gardens estate ajah lagos,3 bed,3 bath,
"260,000",per Year, alaja road ayobo ipaja lagos,2 bed,3 bath,
"450,000",per Year, off ogundero street new garage gbagada lagos,2 bed,2 bath,
"1,700,000",per Year," bashier shittu street, magodo shangisha kosofe ikosi lagos",3 bed,3 bath,
"750,000",per Year, off good luck street ogudu orike ogudu lagos,3 bed,4 bath,
"180,000",per Year, custom gate ayobo ipaja lagos,1 bed,2 bath,
"1,450,000",per Year, jaiye oyedotun street magodo shangisha kosofe ikosi lagos,3 bed,3 bath,
"200,000",per Year, abiola farm ayobo ipaja lagos,2 bed,2 bath,
"1,500,000",per Year, adekunle banjo street magodo shangisha kosofe ikosi lagos,2 bed,2 bath,
"350,000",per Year, alaja road ayobo ipaja lagos,3 bed,3 bath,
"250,000",per Year, abiola farm ayobo ipaja lagos,2 bed,3 bath,
"300,000",per Year, off iju road fagba agege lagos,1 bed,1 bath,
"800,000",per Year, onikan ikoyi s.w ikoyi lagos,1 bed,1 bath,
"170,000",per Year, command peace estate ipaja road ipaja lagos,1 bed,1 bath,
"2,500,000",per Year," eleganza gardens, opposite vgc ajah lagos",4 bed,4 bath,
"2,500,000",per Year, close to falomo awolowo road ikoyi lagos,3 bed,0 bath,
"1,000,000",per Year," eleganza gardens, opposite vgc lekki lagos",2 bed,2 bath,
"1,500,000",per Year, - lekki phase 1 lekki lagos,0 bed,0 bath,
"3,500,000",per Year," millennium estate, ups oke alo millenuim ups gbagada lagos",5 bed,5 bath,
"3,500,000",per Year, g.r.a phase 2 phase 2 gbagada lagos,4 bed,4 bath,
"800,000",per Year, zainab medina gbagada lagos,3 bed,2 bath,
"800,000",per Year, by deeper life ifako gbagada gbagada lagos,3 bed,2 bath,
"1,500,000",per Year, igboefon igbo efon lekki lagos,3 bed,4 bath,
"3,800,000",per Year, - agungi lekki lagos,4 bed,4 bath,
"1,000,000",per Year, surulere kilo marsha surulere lagos,3 bed,3 bath,
"550,000",per Year, amapepo estate by gloryland estate isheri olofin egbeda egbeda alimosho lagos,2 bed,2 bath,
"1,500,000",per Year, off adelabu adelabu surulere lagos,3 bed,3 bath,
"700,000",per Year, unity estate egbeda egbeda alimosho lagos,2 bed,2 bath,
"700,000",per Year, natufe bode thomas surulere lagos,3 bed,3 bath,
"1,700,000",per Year, off general hospital road atunrase medina gbagada lagos,3 bed,3 bath,
"1,300,000",per Year, lekki garden estate lekki gardens estate ajah lagos,3 bed,4 bath,
"60,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"42,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"42,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"3,500,000",per Year, palace road oniru victoria island extension victoria island lagos,3 bed,4 bath,
"3,000,000",per Year, - lekki phase 1 lekki lagos,3 bed,3 bath,
"3,500,000",per Year, - lekki phase 1 lekki lagos,2 bed,3 bath,
"6,000,000",per Year, osborne phase 1 estate osborne foreshore estate ikoyi lagos,3 bed,4 bath,
"13,000,000",per Year, off adeola odeku adeola odeku victoria island lagos,5 bed,6 bath,
"2,500,000",per Year, theophilus orji street lekki phase 1 lekki lagos,2 bed,3 bath,
"3,000,000",per Year, off chris madueke lekki phase 1 lekki lagos,2 bed,3 bath,
"5,000,000",per Year, aso drive parkview estate ikoyi lagos,3 bed,4 bath,
"7,500,000",per Year, gra ikeja gra ikeja lagos,5 bed,5 bath,
"1,000,000",per Year, off adeniram ogunsanya street surulere adeniran ogunsanya surulere lagos,1 bed,1 bath,
"500,000",per Year, onafeko akoka yaba lagos,1 bed,1 bath,
"1,800,000",per Year, queen alagomeji yaba lagos,3 bed,3 bath,
"700,000",per Year, ajayi aina ifako gbagada gbagada lagos,2 bed,2 bath,
"1,600,000",per Year, lekki chevron lekki lagos,1 bed,1 bath,
"1,200,000",per Year, road 12 herbert macauly way peninsula estate ajah lagos,3 bed,3 bath,
"1,300,000",per Year, lekki gardens phase 2 abraham adesanya estate ajah lagos,2 bed,2 bath,
"400,000",per Year, meridian estate ajah ado ajah lagos,1 bed,1 bath,
"450,000",per Year, arepo private estate arepo arepo ogun,2 bed,2 bath,
"600,000",per Year, off admirately way lekki phase 1 lekki lagos,1 bed,1 bath,
"750,000",per Year, yaba yaba lagos,3 bed,2 bath,
"900,000",per Year, gbagada gbagada lagos,2 bed,2 bath,
"900,000",per Year, soththernview estate oral estate lekki lagos,1 bed,1 bath,
"1,300,000",per Year, magodo shangisha kosofe ikosi lagos,3 bed,3 bath,
"1,500,000",per Year, omole phase 1 ogba lagos,3 bed,3 bath,
"700,000",per Year, omole phase 2 ogba lagos,3 bed,3 bath,
"450,000",per Year, satellite town calabar cross river,3 bed,4 bath,
"1,300,000",per Year, star time es ago palace okota lagos,2 bed,2 bath,
"450,000",per Year," jukwoyi phase 1, ss quarters area jukwoyi abuja",2 bed,3 bath,
"500,000",per Year, ---- agidingbi ikeja lagos,0 bed,0 bath,
"300,000",per Year, orange gate oluyole estate ibadan oyo,3 bed,2 bath,
"1,000,000",per Year, ikeja ikeja lagos,0 bed,0 bath,
"2,500,000",per Year, medina estate millenuim ups gbagada lagos,3 bed,3 bath,
"130,000",per Year, igando ikotun igando lagos,1 bed,1 bath,
"13,000,000",per Year," house 14 odoh ibeto river close, off osun crescent maitama abuja",3 bed,4 bath,
"16,000,000",per Year, no 34 osun crescent maitama abuja,4 bed,5 bath,
"11,000,000",per Year, no 21 justice sowemimo street asokoro abuja,5 bed,6 bath,
"4,000,000",per Year," inside osborne estate phase 2, ikoyi osborne foreshore estate ikoyi lagos",2 bed,2 bath,
"11,000,000",per Year, no 30 justice sowemimo street asokoro abuja,5 bed,5 bath,
"250,000",per Year, olayemi ayobo ipaja lagos,2 bed,2 bath,
"2,500,000",per Year, gbagada lagos gbagada lagos,4 bed,4 bath,
"1,400,000",per Year, yetunde morgan ojodu lagos,4 bed,4 bath,
"270,000,000",per Year, amuwo odofin amuwo odofin lagos,10 bed,10 bath,
"2,000,000",per Year, magodo phase 2 kosofe ikosi lagos,4 bed,4 bath,
"60,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"300,000",per Year, aina ajayi estate ekoro road abule egba abule egba abule egba lagos,2 bed,2 bath,
"1,800,000",per Year, magodo phase 2 kosofe ikosi lagos,4 bed,4 bath,
"3,000,000",per Year, bourdillon court chevron lekki lagos,3 bed,3 bath,
"1,100,000",per Year, oyadiran estate sabo yaba lagos,3 bed,2 bath,
"1,500,000",per Year, opic isheri north ojodu lagos,4 bed,4 bath,
"2,500,000",per Year, harmony court magodo shangisha kosofe ikosi lagos,4 bed,4 bath,
"1,300,000",per Year, opic ojodu lagos,4 bed,4 bath,
"400,000",per Year, akin street ajao estate isolo lagos,3 bed,3 bath,
"3,000,000",per Year, magodo isheri ojodu lagos,4 bed,4 bath,
"500,000",per Year, --- agidingbi ikeja lagos,0 bed,0 bath,
"2,000,000",per Year, igbo-efon lekki lagos,4 bed,4 bath,
"3,000,000",per Year, magodo shangisha kosofe ikosi lagos,4 bed,4 bath,
"1,400,000",per Year, magodo shangisha kosofe ikosi lagos,4 bed,4 bath,
"6,000,000",per Year, lekki phase 1 lekki phase 1 lekki lagos,5 bed,5 bath,
"2,200,000",per Year, magodo shangisha kosofe ikosi lagos,3 bed,3 bath,
"800,000",per Year, closed to sunnyvale estate lokogoma district fct abuja for rent please contact me on 08038602731 for inspection lokogoma abuja,2 bed,2 bath,
"250,000",per Year, igodo magboro obafemi owode ogun,2 bed,2 bath,
"3,000,000",per Year, maryland estate lsdpc maryland estate maryland lagos,3 bed,4 bath,
"500,000",per Year, opposite blenco sangotedo ajah lagos,1 bed,1 bath,
"1,800,000",per Year, magodo isheri ojodu lagos,4 bed,4 bath,
"900,000",per Year, amac lugbe abuja,2 bed,3 bath,
"1,000,000",per Year, kinihun ifa street.gbagada gbagada gbagada lagos,2 bed,2 bath,
"2,000,000",per Year, magodo isheri ojodu lagos,4 bed,4 bath,
"750,000",per Year, modupe estate yaba yaba lagos,2 bed,1 bath,
"2,000,000",per Year, millennium estate millenuim ups gbagada lagos,0 bed,0 bath,
"1,600,000",per Year, magodo shangisha kosofe ikosi lagos,4 bed,4 bath,
"1,300,000",per Year, gwarinpa gwarinpa abuja,2 bed,3 bath,
"550,000",per Year, oteyi royal garden satellite town amuwo odofin lagos,3 bed,3 bath,
"10,000,000",per Year, ikeja gra ikeja g.r.a ikeja lagos,4 bed,4 bath,
"1,300,000",per Year, harmony villa opic ojodu lagos,4 bed,4 bath,
"1,200,000",per Year, dawaki gwarinpa abuja,2 bed,3 bath,
"3,000,000",per Year, magodo shangisha kosofe ikosi lagos,4 bed,4 bath,
"1,600,000",per Year, magodo isheri ojodu lagos,4 bed,4 bath,
"1,700,000",per Year, after julius berger clinic life camp abuja,3 bed,4 bath,
"250,000",per Year, -- allen avenue ikeja lagos,0 bed,0 bath,
"2,500,000",per Year, magodo shangisha kosofe ikosi lagos,4 bed,4 bath,
"3,000,000",per Year, magodo shangisha kosofe ikosi lagos,4 bed,4 bath,
"300,000",per Year, ---- allen avenue ikeja lagos,0 bed,0 bath,
"800,000",per Year, shalom estate arepo ogun,4 bed,4 bath,
"500,000",per Year, ---- allen avenue ikeja lagos,0 bed,0 bath,
"1,500,000",per Year, magodo isheri ojodu lagos,4 bed,4 bath,
"2,000,000",per Year, acme ikeja lagos,4 bed,4 bath,
"500,000",per Year, dele ikosi ketu kosofe ikosi lagos,2 bed,2 bath,
"1,100,000",per Year, omole phase 2 ogba lagos,3 bed,3 bath,
"1,100,000",per Year, omole ogba lagos,3 bed,3 bath,
"1,200,000",per Year, omole phase 2 ogba lagos,3 bed,3 bath,
"800,000",per Year, ogba gra ogba lagos,3 bed,3 bath,
"2,000,000",per Year, adegunwa alagomeji yaba lagos,3 bed,3 bath,
"800,000",per Year, --- toyin street ikeja lagos,2 bed,0 bath,
"400,000",per Year, oworosoki oworonshoki gbagada lagos,1 bed,1 bath,
"3,000,000",per Year, royal estate sabo yaba lagos,4 bed,3 bath,
"1,300,000",per Year, lekki garden phase 2 abraham adesanya estate ajah lagos,3 bed,3 bath,
"220,000",per Year, ososami area ring rd ibadan oyo,3 bed,1 bath,
"750,000",per Year, ifako-ogba ogba lagos,3 bed,3 bath,
"1,000,000",per Year, inside aina ajayi estate ekoro road abule egba abule egba lagos,4 bed,5 bath,
"200,000",per Year," ikola, compound alagbado abule egba lagos",1 bed,2 bath,
"350,000",per Year, community road akoka yaba lagos,1 bed,1 bath,
"900,000",per Year, magodo isheri ojodu lagos,3 bed,3 bath,
"2,400,000",per Year, victoria crest estate 7th roundabout lekki lagos,4 bed,4 bath,
"1,500,000",per Year, wuse zone 6 wuse 2 abuja,3 bed,3 bath,
"1,000,000",per Year, magodo isheri ojodu lagos,3 bed,3 bath,
"550,000",per Year, puposola fagba agege lagos,3 bed,3 bath,
"2,000,000",per Year, modupe fola agoro yaba lagos,4 bed,2 bath,
"1,000,000",per Year, magodo isheri ojodu lagos,3 bed,3 bath,
"650,000",per Year, journalist estate arepo ogun,3 bed,3 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"500,000",per Year, jimoh arepo ogun,3 bed,3 bath,
"2,000,000",per Year, modupe fola agoro yaba lagos,4 bed,3 bath,
"120,000",per Year, agbede ikorodu agric ikorodu lagos,2 bed,2 bath,
"600,000",per Year, berger ojodu lagos,3 bed,3 bath,
"750,000",per Year, st.finbars road akoka yaba lagos,0 bed,0 bath,
"450,000",per Year, warewa obafemi owode ogun,3 bed,3 bath,
"120,000",per Year, agbede ikorodu agric ikorodu lagos,2 bed,2 bath,
"3,000,000",per Year, . ikota lekki lagos,4 bed,4 bath,
"400,000",per Year, voera estate arepo ogun,3 bed,3 bath,
"2,000,000",per Year, yabatech sabo yaba lagos,2 bed,2 bath,
"170,000",per Year, agbede ikorodu agric ikorodu lagos,3 bed,3 bath,
"450,000",per Year, unity estate arepo ogun,3 bed,3 bath,
"500,000",per Year, folagoro road fola agoro yaba lagos,0 bed,0 bath,
"750,000",per Year, sparklight estate ojodu lagos,3 bed,3 bath,
"170,000",per Year, agbede ikorodu agric ikorodu lagos,3 bed,3 bath,
"60,000,000",per Year, abiouwa estate lagos state alagomeji yaba lagos,4 bed,4 bath,
"700,000",per Year, sparklight estate ojodu lagos,3 bed,3 bath,
"2,000,000",per Year, lavender estate sabo yaba lagos,3 bed,3 bath,
"600,000",per Year, peace land estate arepo ogun,4 bed,4 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"1,200,000",per Year, omole phase 1 ogba lagos,3 bed,3 bath,
"280,000",per Year, rumuodumaya port harcourt rivers,1 bed,2 bath,
"450,000",per Year, oluwakemi ojodu lagos,3 bed,3 bath,
"400,000",per Year, emily akinola akoka yaba lagos,0 bed,0 bath,
"600,000",per Year, journalist estate arepo ogun,3 bed,3 bath,
"450,000",per Year," praisehill estate, arepo, ogun state arepo ogun",2 bed,2 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"900,000",per Year, magodo isheri ojodu lagos,3 bed,3 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"800,000",per Year, emily akinola akoka yaba lagos,3 bed,2 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"6,000,000",per Year, off admiralty way lekki phase 1 lekki lagos,5 bed,5 bath,
"140,000",per Year, agbede ikorodu agric ikorodu lagos,2 bed,2 bath,
"1,000,000",per Year, magodo isheri ojodu lagos,3 bed,3 bath,
"180,000",per Year, new bodija bodija ibadan oyo,1 bed,1 bath,
"350,000",per Year, zanzi estate onike yaba lagos,0 bed,0 bath,
"50,000,000",per Year, at mende villa lagos state mende maryland lagos,4 bed,4 bath,
"1,500,000",per Year, ilori street adelabu surulere lagos,3 bed,2 bath,
"600,000",per Year, journalist estate arepo ogun,3 bed,3 bath,
"150,000",per Year, agbede ikorodu agric ikorodu lagos,2 bed,2 bath,
"600,000",per Year, oregun ikeja lagos,2 bed,2 bath,
"250,000",per Year, ibafo obafemi owode ogun,3 bed,3 bath,
"450,000",per Year, zanzi estate onike yaba lagos,1 bed,1 bath,
"200,000",per Year," lagelu estate, felele challenge ibadan oyo",1 bed,1 bath,
"600,000",per Year, ibafo obafemi owode ogun,3 bed,3 bath,
"1,800,000",per Year, sabi ajose street bode thomas surulere lagos,3 bed,2 bath,
"800,000",per Year, ibukunolu akoka yaba lagos,3 bed,2 bath,
"850,000",per Year, mobil road ilaje ajah lagos,2 bed,2 bath,
"550,000",per Year, beachland estate arepo ogun,3 bed,3 bath,
"1,000,000",per Year, thomas estate ajah lagos,3 bed,3 bath,
"900,000",per Year, modupe fola agoro yaba lagos,3 bed,2 bath,
"120,000",per Year," unity estate, akeja ota ado odo ota ogun",1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"800,000",per Year, abule ijesha fola agoro yaba lagos,2 bed,2 bath,
"2,500,000",per Year, gra magodo isheri ojodu lagos,5 bed,5 bath,
"2,500,000",per Year, westend estate ikota lekki lagos,3 bed,3 bath,
"500,000",per Year, onafeko akoka yaba lagos,1 bed,1 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"2,000,000",per Year, cara ibafo obafemi owode ogun,5 bed,5 bath,
"3,000,000",per Year, phase 2 magodo shangisha kosofe ikosi lagos,5 bed,5 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"800,000",per Year, gemade estate egbeda alimosho lagos,3 bed,4 bath,
"72,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"650,000",per Year, kapuwa fha lugbe abuja,2 bed,3 bath,
"700,000",per Year, unity estate egbeda alimosho lagos,2 bed,2 bath,
"3,000,000",per Year, magodo 1 magodo isheri ojodu lagos,5 bed,5 bath,
"1,800,000",per Year, . ikate lekki lagos,3 bed,3 bath,
"400,000",per Year," atere area off akala express,ibadan akala express ibadan oyo",4 bed,5 bath,
